EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,Salary,Bonus,EducationLevel,MaritalStatus,Attrition,PerformanceRating,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,Overtime,TrainingHours,ManagerID,TeamSize,RemoteWork,TravelFrequency,HireDate
4745,54,Male,R&D,Manager,61190,570575,188466,3,Divorced,No,3,7,4,1,4,1,Yes,17,128,9,No,Rarely,2017-01-08
4746,47,Male,Marketing,Engineer,141707,1454803,54199,3,Single,No,1,5,1,4,3,2,Yes,23,197,3,Yes,Occasionally,2019-03-31
4747,56,Female,Marketing,Manager,87942,857148,113605,4,Divorced,Yes,3,5,2,4,1,2,Yes,57,130,10,Yes,Rarely,2019-10-17
4748,29,Male,HR,Senior Analyst,84116,1948658,237343,1,Single,Yes,1,17,15,2,4,4,Yes,55,195,12,Yes,Rarely,2007-08-31
4749,52,Female,Sales,Senior Analyst,148617,622634,182087,5,Single,Yes,2,4,4,3,1,3,No,54,160,9,Yes,Frequently,2020-12-15
4750,35,Male,Sales,Coordinator,167877,1194457,122098,5,Divorced,No,5,11,8,1,4,2,No,54,156,7,No,Rarely,2013-09-24
4751,34,Male,Finance,Executive,36460,832105,134105,2,Single,No,1,16,13,2,2,2,Yes,10,126,6,Yes,Rarely,2008-02-28
4752,42,Male,IT,Team Lead,47537,324836,139583,4,Single,No,2,8,7,3,1,3,No,12,129,3,No,Rarely,2016-11-26
4753,42,Female,Marketing,Manager,156087,2098149,264489,1,Single,No,3,17,13,4,4,1,No,7,139,6,Yes,Occasionally,2007-11-16
4754,28,Male,IT,Senior Analyst,177378,1055594,69118,2,Divorced,No,1,12,9,1,3,1,No,7,120,7,Yes,Frequently,2012-10-24
4755,32,Female,Marketing,Analyst,169792,1900264,84012,2,Divorced,Yes,1,13,9,4,2,2,No,66,114,5,Yes,Rarely,2011-12-28
4756,56,Male,IT,Senior Analyst,142388,930927,19188,2,Divorced,Yes,3,5,5,4,1,1,Yes,39,115,3,Yes,Frequently,2019-06-14
4757,35,Male,Marketing,Coordinator,96997,864614,93630,5,Divorced,Yes,2,2,0,2,1,4,Yes,26,179,8,Yes,Occasionally,2022-05-05
4758,50,Male,Operations,Coordinator,80020,1768151,225771,4,Married,No,2,2,0,2,3,1,No,24,154,7,No,Frequently,2022-10-10
4759,59,Male,Operations,Executive,144264,1832083,150852,4,Single,No,3,10,6,2,1,3,No,19,197,9,Yes,Occasionally,2014-10-16
4760,26,Male,Marketing,Engineer,166619,2278790,224300,5,Married,No,2,3,3,3,3,2,Yes,65,191,12,No,Rarely,2021-07-29
4761,22,Female,Operations,Team Lead,78172,2259672,87515,5,Divorced,Yes,4,5,3,1,2,2,No,5,158,5,Yes,Frequently,2019-07-05
4762,39,Female,IT,Manager,49688,1535488,221975,2,Married,Yes,3,7,4,3,1,2,Yes,64,133,12,No,Occasionally,2017-10-06
4763,43,Male,Sales,Senior Analyst,156215,371337,158223,2,Married,No,3,1,0,1,2,3,Yes,10,141,10,No,Rarely,2023-07-09
4764,53,Male,Sales,Executive,33116,560914,13998,3,Single,Yes,3,15,13,2,3,3,No,5,167,11,Yes,Occasionally,2009-01-14
4765,48,Male,Sales,Manager,91021,1433511,110219,2,Single,No,5,7,6,3,4,1,Yes,19,159,3,Yes,Occasionally,2017-04-24
4766,45,Female,HR,Coordinator,103610,2277556,85263,2,Single,Yes,2,10,10,4,4,3,No,22,135,14,Yes,Frequently,2014-03-22
4767,32,Female,Sales,Coordinator,111980,889490,224596,2,Single,Yes,5,15,11,3,2,2,No,75,135,10,Yes,Occasionally,2009-08-06
4768,59,Female,Sales,Team Lead,109739,1980446,165833,1,Divorced,No,2,14,13,1,4,1,Yes,34,172,6,Yes,Occasionally,2010-01-16
4769,47,Male,Operations,Executive,89156,1583419,181143,3,Divorced,No,1,16,14,3,1,4,No,46,138,9,Yes,Rarely,2008-01-27
4770,24,Male,Marketing,Analyst,73993,2108349,34888,4,Divorced,Yes,1,2,1,2,3,1,No,74,116,3,Yes,Rarely,2022-04-16
4771,43,Male,Finance,Analyst,123017,970274,96711,4,Divorced,Yes,3,7,4,1,2,3,No,51,123,5,Yes,Rarely,2017-02-17
4772,44,Female,Finance,Executive,74280,2064466,127439,2,Divorced,No,1,2,1,4,1,4,Yes,39,124,12,No,Frequently,2022-01-06
4773,42,Female,Sales,Analyst,30097,720330,191270,5,Single,No,3,7,6,3,1,1,Yes,23,127,13,No,Occasionally,2017-07-22
4774,47,Male,HR,Analyst,95282,1889323,293432,2,Single,Yes,5,2,0,4,1,2,No,70,164,11,No,Frequently,2022-10-13
4775,48,Female,Operations,Manager,59184,1946243,26805,1,Divorced,No,3,1,0,3,4,4,Yes,70,142,7,No,Rarely,2023-04-11
4776,58,Female,R&D,Analyst,127462,1604930,266290,1,Single,No,5,3,1,1,3,3,Yes,71,166,3,Yes,Occasionally,2021-11-03
4777,51,Female,R&D,Engineer,176017,2273738,25191,1,Divorced,Yes,4,7,5,2,4,3,No,42,166,6,Yes,Occasionally,2017-10-07
4778,33,Male,Sales,Engineer,155579,2201127,294004,3,Divorced,No,4,11,10,4,1,3,No,79,184,7,Yes,Occasionally,2013-10-25
4779,40,Female,Marketing,Engineer,135061,1746251,87485,2,Single,No,3,14,14,4,2,4,Yes,58,109,10,Yes,Rarely,2010-01-08
4780,50,Male,IT,Executive,79877,2166092,162071,5,Divorced,No,4,19,17,4,3,4,Yes,13,129,4,Yes,Frequently,2005-07-02
4781,43,Male,Marketing,Analyst,164459,502811,295062,2,Divorced,No,4,8,4,3,4,1,No,11,143,9,No,Rarely,2016-04-13
4782,55,Male,Marketing,Manager,68908,1507465,186584,1,Married,No,2,9,6,3,3,1,No,18,126,13,No,Occasionally,2015-01-31
4783,40,Male,R&D,Senior Analyst,78142,742329,2213,4,Divorced,Yes,3,18,16,1,1,2,No,28,127,11,Yes,Rarely,2006-07-20
4784,42,Male,Operations,Manager,151361,2341253,93069,2,Married,No,3,2,0,3,4,4,Yes,5,191,13,No,Occasionally,2022-12-13
4785,32,Female,R&D,Analyst,68779,479105,107191,2,Single,No,2,16,15,3,4,1,No,75,163,8,Yes,Occasionally,2008-12-21
4786,49,Male,Finance,Engineer,32936,382678,275241,2,Divorced,Yes,3,19,15,1,1,1,No,37,156,7,No,Frequently,2005-12-30
4787,24,Female,Finance,Executive,136133,1546710,261570,5,Single,Yes,3,18,17,3,2,4,Yes,27,171,11,No,Rarely,2006-05-19
4788,23,Male,IT,Analyst,164418,1212303,169446,2,Single,No,3,18,15,4,4,3,No,9,100,8,Yes,Frequently,2006-02-16
4789,45,Male,Marketing,Manager,80776,1807249,59435,2,Single,Yes,4,10,6,3,2,2,No,11,189,10,Yes,Occasionally,2014-05-19
4790,27,Male,Marketing,Manager,153718,527507,71887,5,Single,Yes,2,7,7,4,1,1,No,71,144,11,Yes,Occasionally,2017-04-14
4791,47,Male,R&D,Team Lead,66113,875314,223369,2,Divorced,Yes,4,5,4,3,2,3,Yes,40,145,10,Yes,Frequently,2019-06-18
4792,27,Male,Sales,Engineer,141942,2108092,98904,4,Single,Yes,4,14,12,3,1,1,Yes,7,149,12,No,Frequently,2010-03-17
4793,35,Female,Finance,Executive,125789,907654,17013,4,Married,Yes,2,6,4,3,2,2,Yes,78,178,14,No,Rarely,2018-01-04
4794,50,Male,Finance,Manager,146104,1402368,267877,5,Married,Yes,5,3,0,4,1,4,Yes,14,186,9,No,Occasionally,2021-07-24
4795,35,Male,Operations,Manager,109142,930613,65587,4,Single,Yes,2,13,13,3,2,1,Yes,51,172,9,Yes,Frequently,2011-04-27
4796,45,Female,Operations,Engineer,36300,760410,209350,2,Married,No,1,13,10,4,1,2,Yes,29,121,8,No,Occasionally,2011-08-15
4797,28,Male,Marketing,Senior Analyst,89197,1655565,22805,4,Divorced,Yes,4,9,7,3,4,2,No,51,132,7,No,Frequently,2015-09-26
4798,34,Male,IT,Analyst,51877,410914,169996,2,Divorced,No,2,9,8,3,4,4,No,61,197,14,No,Frequently,2015-10-22
4799,55,Female,R&D,Senior Analyst,64767,752800,130967,5,Married,No,4,12,10,4,2,4,Yes,11,173,5,Yes,Frequently,2012-02-05
4800,36,Male,Sales,Coordinator,146271,1307445,221945,5,Divorced,No,4,11,11,1,2,1,No,23,108,11,No,Occasionally,2013-09-05
4801,40,Male,HR,Executive,50479,1791077,214117,2,Married,No,5,14,10,1,3,2,Yes,25,192,4,Yes,Rarely,2010-08-13
4802,53,Male,Operations,Team Lead,103597,749502,98548,2,Single,Yes,3,8,8,3,4,1,Yes,56,127,4,Yes,Rarely,2016-02-09
4803,52,Male,IT,Senior Analyst,121831,2071426,205414,3,Divorced,Yes,1,1,0,3,2,3,Yes,49,175,3,No,Rarely,2023-07-13
4804,26,Female,Finance,Coordinator,31874,889247,52343,3,Single,No,5,2,0,1,4,3,No,44,100,6,Yes,Rarely,2022-06-11
4805,22,Male,IT,Analyst,163126,879388,253006,4,Divorced,Yes,1,7,3,3,4,1,Yes,53,105,11,Yes,Rarely,2017-08-06
4806,36,Female,Operations,Engineer,151144,1099976,235442,2,Single,Yes,5,1,0,3,4,3,No,5,165,4,Yes,Occasionally,2023-12-26
4807,34,Male,Sales,Team Lead,34353,1394979,22244,5,Divorced,No,3,17,15,3,3,1,Yes,69,150,9,No,Frequently,2007-03-31
4808,50,Male,Marketing,Team Lead,72275,1382536,97014,2,Divorced,No,4,10,7,1,2,2,No,6,172,14,No,Rarely,2014-09-23
4809,56,Male,Operations,Team Lead,123806,407575,25910,4,Single,No,2,16,14,3,4,1,Yes,26,127,11,No,Occasionally,2008-12-05
4810,47,Female,Marketing,Executive,56600,1766024,26425,2,Divorced,Yes,3,16,13,1,2,4,Yes,55,160,14,No,Rarely,2008-01-12
4811,51,Male,Finance,Manager,87821,1239159,248405,2,Single,No,2,19,15,4,4,3,No,56,170,8,No,Rarely,2005-08-25
4812,58,Female,R&D,Coordinator,158281,966808,275,3,Single,Yes,5,8,4,2,2,3,Yes,21,151,6,No,Occasionally,2016-11-17
4813,39,Female,Operations,Coordinator,45529,1003047,96060,4,Divorced,No,2,2,0,1,1,4,No,22,149,10,No,Frequently,2022-07-03
4814,51,Male,HR,Team Lead,80856,721806,11989,5,Single,No,3,4,1,2,4,1,No,37,165,6,Yes,Frequently,2020-09-24
4815,33,Male,Sales,Coordinator,35128,1896919,188431,5,Divorced,No,2,4,4,3,4,4,Yes,13,177,9,Yes,Occasionally,2020-12-28
4816,47,Male,IT,Manager,66699,454818,275189,5,Married,Yes,2,11,10,3,2,4,No,8,129,4,No,Frequently,2013-03-24
4817,40,Male,Operations,Senior Analyst,63284,1396632,100835,2,Married,Yes,5,9,7,1,4,4,No,78,137,10,Yes,Frequently,2015-03-18
4818,31,Female,HR,Analyst,46940,344146,275801,4,Married,Yes,5,4,3,4,4,3,Yes,17,171,13,Yes,Frequently,2020-01-22
4819,27,Female,Operations,Executive,99323,1036534,65547,2,Single,Yes,2,6,4,3,3,1,No,26,161,12,No,Rarely,2018-09-26
4820,36,Male,Finance,Coordinator,91115,2213623,277794,5,Single,Yes,4,13,13,4,4,4,No,76,175,8,Yes,Occasionally,2011-11-27
4821,36,Female,Finance,Executive,69391,2301978,80991,5,Divorced,Yes,4,18,16,2,2,3,No,21,153,7,Yes,Occasionally,2006-07-15
4822,50,Female,Operations,Analyst,124022,2196340,278785,2,Single,Yes,3,19,18,4,3,2,Yes,56,137,5,No,Rarely,2005-12-21
4823,45,Female,Marketing,Senior Analyst,73573,714217,119752,3,Single,No,5,7,6,1,4,1,Yes,73,143,11,Yes,Frequently,2017-04-04
4824,41,Female,Marketing,Engineer,94600,796746,51108,2,Divorced,Yes,4,1,0,1,4,4,Yes,74,107,13,No,Frequently,2023-11-19
4825,25,Female,Finance,Executive,153899,834295,240366,2,Single,No,5,10,6,1,3,4,Yes,14,145,11,No,Frequently,2014-04-24
4826,37,Female,Operations,Engineer,52947,1484611,122656,3,Married,Yes,4,14,11,1,1,1,Yes,29,112,9,Yes,Rarely,2010-11-20
4827,59,Female,Operations,Analyst,149061,1220845,269891,2,Divorced,Yes,1,5,5,4,4,1,Yes,65,102,4,Yes,Occasionally,2019-05-10
4828,25,Male,R&D,Coordinator,96949,1681990,30786,4,Single,No,2,16,13,2,3,1,Yes,68,106,10,Yes,Occasionally,2008-11-05
4829,46,Female,Operations,Manager,60280,1639765,24432,3,Single,No,5,4,3,2,1,4,No,8,116,8,No,Occasionally,2020-09-15
4830,46,Female,Marketing,Team Lead,133034,1201082,234534,3,Single,Yes,4,3,2,1,2,4,No,20,150,8,Yes,Rarely,2021-04-11
4831,28,Female,R&D,Analyst,105283,2030947,157158,4,Single,Yes,3,6,4,4,1,3,Yes,19,152,12,No,Frequently,2018-07-12
4832,28,Female,Finance,Manager,118841,1203512,126948,3,Single,Yes,5,6,2,1,4,1,Yes,12,158,6,Yes,Rarely,2018-11-23
4833,40,Male,Operations,Coordinator,28133,1971953,65370,1,Divorced,No,2,2,0,3,1,3,No,26,107,13,No,Rarely,2022-05-18
4834,33,Female,Sales,Engineer,70231,1612282,200994,1,Single,Yes,5,9,8,2,4,2,No,12,119,10,Yes,Occasionally,2015-04-13
4835,52,Male,Operations,Coordinator,31646,653817,157084,3,Divorced,No,4,16,14,3,3,1,Yes,22,168,14,No,Frequently,2008-02-29
4836,28,Female,IT,Coordinator,119074,758766,275951,5,Single,Yes,5,18,17,3,3,2,No,37,166,12,Yes,Occasionally,2006-05-09
4837,23,Male,Operations,Executive,39272,1952768,170332,4,Single,No,1,4,1,3,3,3,No,10,142,6,Yes,Rarely,2020-06-17
4838,26,Female,Operations,Coordinator,140485,1954106,200282,4,Divorced,No,5,9,7,4,2,3,Yes,71,160,8,Yes,Frequently,2015-02-18
4839,39,Female,IT,Engineer,37034,2230021,160809,3,Divorced,No,1,7,7,3,4,4,No,17,188,10,No,Frequently,2017-07-18
4840,37,Female,Sales,Coordinator,107474,1842888,218857,5,Divorced,Yes,2,11,9,3,3,1,No,61,120,8,Yes,Rarely,2013-01-02
4841,57,Male,Sales,Analyst,35364,515296,158811,5,Divorced,Yes,5,5,5,2,1,3,Yes,71,178,3,No,Frequently,2019-11-09
4842,38,Male,Finance,Coordinator,68292,1443429,49902,1,Married,Yes,1,4,1,2,4,2,No,63,198,5,No,Frequently,2020-03-25
4843,44,Male,Finance,Engineer,60618,2072851,292909,1,Married,No,5,7,6,3,3,4,No,61,141,11,Yes,Frequently,2017-05-08
4844,55,Female,Sales,Senior Analyst,167351,1074788,153088,3,Divorced,No,4,7,6,1,1,2,Yes,30,133,4,Yes,Occasionally,2017-02-23
4845,46,Male,Sales,Engineer,131424,1194603,114670,1,Single,Yes,2,13,11,3,3,3,Yes,38,180,13,Yes,Rarely,2011-07-16
4846,50,Female,Operations,Senior Analyst,28067,1382788,143289,5,Married,No,1,9,9,4,1,1,Yes,64,125,7,No,Frequently,2015-01-12
4847,41,Male,HR,Senior Analyst,178366,1823906,90686,2,Single,No,5,15,13,3,3,2,No,40,104,5,Yes,Frequently,2009-04-17
4848,46,Female,Marketing,Executive,46999,1449712,195784,4,Divorced,No,4,1,0,2,1,4,Yes,26,140,13,No,Occasionally,2023-09-11
4849,31,Female,Marketing,Manager,38142,2275350,123754,1,Married,No,1,9,7,3,4,2,Yes,62,102,4,Yes,Frequently,2015-06-16
4850,28,Female,IT,Team Lead,119580,1198444,284933,3,Divorced,Yes,5,2,0,2,1,2,Yes,57,167,12,No,Rarely,2022-07-16
4851,29,Female,Operations,Senior Analyst,159730,759217,117131,2,Married,No,1,16,16,4,3,1,No,55,116,6,Yes,Frequently,2008-11-06
4852,37,Female,HR,Coordinator,44432,1680298,86059,1,Married,No,5,3,1,2,4,3,No,26,193,10,Yes,Occasionally,2021-11-18
4853,39,Male,Sales,Analyst,78971,460071,214096,2,Single,Yes,5,6,4,2,2,4,Yes,77,101,13,No,Rarely,2018-09-27
4854,45,Female,Operations,Engineer,28604,2009293,28932,3,Married,Yes,1,10,10,3,4,4,Yes,28,107,4,No,Frequently,2014-02-21
4855,33,Female,Sales,Engineer,55733,309757,84412,3,Divorced,No,2,12,9,3,2,2,No,31,199,3,Yes,Frequently,2012-05-19
4856,35,Male,Finance,Team Lead,63321,905481,75462,1,Divorced,No,4,11,8,3,3,2,No,15,162,12,No,Occasionally,2013-05-06
4857,58,Male,R&D,Analyst,147293,2170588,38899,4,Single,Yes,2,3,0,4,3,2,Yes,59,135,12,Yes,Occasionally,2021-08-14
4858,45,Female,HR,Team Lead,107721,1462877,53696,1,Single,Yes,1,13,9,2,1,2,Yes,30,173,3,No,Occasionally,2011-05-09
4859,38,Male,Sales,Executive,27792,1547206,250430,3,Divorced,Yes,2,7,3,2,4,2,No,70,181,14,No,Rarely,2017-09-30
4860,28,Female,Marketing,Engineer,47346,892599,227126,5,Divorced,No,2,5,3,3,3,1,Yes,60,173,6,Yes,Frequently,2019-04-27
4861,22,Female,HR,Coordinator,55249,1393215,294145,2,Married,No,1,12,8,1,2,2,Yes,47,169,10,No,Frequently,2012-01-13
4862,46,Female,Sales,Manager,128210,1157816,155821,5,Single,Yes,5,12,10,4,3,2,Yes,5,186,5,No,Rarely,2012-10-04
4863,22,Female,Marketing,Manager,106470,2032843,179806,4,Divorced,No,3,11,7,2,1,2,Yes,39,191,7,Yes,Frequently,2013-05-27
4864,47,Male,Sales,Analyst,144998,1334180,205367,1,Married,Yes,5,9,7,4,4,2,No,43,141,10,No,Rarely,2015-02-16
4865,22,Female,R&D,Coordinator,147647,697948,61957,1,Divorced,No,4,6,2,1,2,2,No,73,161,5,Yes,Occasionally,2018-05-08
4866,36,Male,HR,Manager,100298,349967,270184,4,Divorced,No,2,8,6,3,4,2,Yes,39,104,12,Yes,Rarely,2016-07-24
4867,29,Female,Marketing,Engineer,43181,2253110,18868,1,Divorced,Yes,4,15,12,3,1,1,Yes,53,107,6,Yes,Frequently,2009-04-25
4868,24,Male,Finance,Engineer,53478,459969,292172,2,Married,Yes,4,3,3,1,1,3,Yes,26,130,10,No,Rarely,2021-06-21
4869,54,Male,R&D,Analyst,61146,1835189,258466,5,Married,No,2,17,17,2,4,2,Yes,32,196,9,Yes,Occasionally,2007-11-24
4870,29,Female,Sales,Senior Analyst,105224,838638,34045,3,Married,No,4,11,7,2,2,4,No,62,102,11,Yes,Rarely,2013-06-17
4871,59,Female,Sales,Analyst,176642,611299,163479,1,Single,No,1,6,4,1,1,3,Yes,32,198,10,No,Occasionally,2018-10-15
4872,51,Male,IT,Team Lead,94509,1637838,288362,5,Single,No,4,17,16,3,4,2,No,64,198,13,Yes,Occasionally,2007-03-20
4873,32,Male,HR,Engineer,175689,710986,204151,4,Married,Yes,4,3,3,1,3,2,No,50,134,14,No,Frequently,2021-08-05
4874,33,Female,HR,Team Lead,42924,2060985,225100,5,Single,No,2,4,1,3,1,3,Yes,71,131,9,Yes,Occasionally,2020-08-29
4875,58,Female,Marketing,Team Lead,104820,952366,94529,4,Divorced,No,2,3,1,1,2,4,No,22,197,12,Yes,Rarely,2021-01-11
4876,53,Female,Sales,Engineer,103395,1059343,287706,5,Divorced,Yes,3,7,5,1,3,1,No,12,192,11,Yes,Occasionally,2017-09-07
4877,48,Male,Finance,Senior Analyst,73548,2276506,143608,1,Married,Yes,2,15,11,3,2,4,No,20,125,8,Yes,Occasionally,2009-01-25
4878,36,Male,R&D,Analyst,176295,1464089,183630,4,Divorced,No,2,9,9,3,2,3,Yes,72,135,7,No,Frequently,2015-09-11
4879,42,Male,Sales,Engineer,132443,2329239,151938,1,Single,No,2,4,1,2,2,1,No,69,142,7,Yes,Occasionally,2020-02-17
4880,44,Male,Marketing,Coordinator,140288,636190,212253,3,Single,No,1,14,14,4,1,3,No,8,177,7,No,Rarely,2010-11-17
4881,42,Female,IT,Analyst,49646,354400,71210,4,Married,No,1,13,10,1,3,3,Yes,45,191,12,Yes,Occasionally,2011-02-22
4882,45,Female,Sales,Manager,25770,612249,263703,2,Married,No,5,7,4,3,4,2,No,70,139,14,Yes,Frequently,2017-11-27
4883,30,Male,R&D,Team Lead,123412,943430,9147,4,Single,No,4,13,13,4,4,3,No,38,161,7,No,Rarely,2011-08-07
4884,44,Female,R&D,Executive,154716,1993036,242567,1,Single,No,2,3,3,2,1,4,Yes,62,167,13,Yes,Occasionally,2021-11-02
4885,53,Female,Operations,Team Lead,127008,1226260,179496,1,Single,Yes,3,2,0,4,4,1,Yes,35,165,4,Yes,Frequently,2022-04-23
4886,35,Female,IT,Analyst,26046,1486294,59938,3,Single,Yes,1,15,15,3,1,1,No,52,148,10,No,Rarely,2009-05-07
4887,51,Female,Operations,Coordinator,150830,1585409,259704,5,Single,Yes,1,5,4,3,2,1,No,57,195,3,No,Rarely,2019-04-25
4888,31,Female,Operations,Team Lead,173313,1264921,271212,2,Divorced,No,5,14,13,1,2,3,Yes,8,188,10,Yes,Occasionally,2010-02-02
4889,45,Female,Marketing,Coordinator,26432,947167,165505,4,Single,No,2,8,8,4,1,2,No,59,157,3,No,Occasionally,2016-08-23
4890,26,Male,IT,Manager,166614,1421815,222840,3,Married,Yes,4,1,0,4,1,3,No,72,195,5,Yes,Frequently,2023-02-15
4891,57,Male,Sales,Coordinator,59354,1922405,265872,2,Married,No,5,6,5,4,4,1,No,76,150,6,Yes,Rarely,2018-04-20
4892,38,Male,Sales,Executive,72232,2373065,76656,5,Married,No,3,8,5,2,1,4,Yes,13,107,11,Yes,Occasionally,2016-09-15
4893,24,Female,R&D,Executive,98334,979613,140075,5,Divorced,Yes,5,10,7,4,2,4,Yes,27,108,7,No,Frequently,2014-10-23
4894,55,Male,HR,Executive,45710,1796225,107896,4,Divorced,No,5,16,15,3,1,4,No,46,102,5,Yes,Frequently,2008-07-05
4895,47,Male,Marketing,Senior Analyst,165514,564554,288298,2,Married,Yes,5,18,16,3,1,2,Yes,71,136,14,No,Occasionally,2006-08-05
4896,44,Male,R&D,Team Lead,171493,1175033,95788,2,Single,No,5,5,4,1,2,1,No,21,164,12,Yes,Occasionally,2019-12-09
4897,53,Male,Finance,Manager,99722,2377714,287264,1,Single,Yes,4,16,14,2,1,3,Yes,40,190,13,Yes,Rarely,2008-07-16
4898,35,Female,Marketing,Manager,130495,2132162,281496,1,Divorced,No,5,6,4,4,4,4,No,13,105,12,No,Frequently,2018-06-11
4899,58,Male,IT,Coordinator,116336,448704,279510,1,Single,No,4,16,14,4,4,2,Yes,27,125,3,No,Rarely,2008-02-16
4900,44,Male,Sales,Engineer,108555,1393736,39163,3,Divorced,No,1,3,0,1,1,4,No,54,108,6,No,Occasionally,2021-08-13
4901,22,Female,IT,Engineer,179491,1181048,158649,1,Divorced,No,3,13,9,4,2,3,No,79,164,6,Yes,Rarely,2011-11-03
4902,22,Female,IT,Engineer,147211,2084544,70847,3,Divorced,No,2,10,10,4,4,4,Yes,29,105,3,No,Rarely,2014-10-24
4903,54,Female,Marketing,Executive,113973,1898398,99895,3,Divorced,No,4,11,8,1,4,1,Yes,33,122,14,Yes,Frequently,2013-05-11
4904,31,Male,Marketing,Team Lead,142786,751207,78571,1,Married,No,3,14,10,3,3,4,No,72,184,7,No,Rarely,2010-02-21
4905,24,Female,Marketing,Team Lead,128379,1504839,222468,4,Married,No,3,7,6,1,1,2,No,70,188,10,Yes,Frequently,2017-03-25
4906,37,Female,Sales,Senior Analyst,165404,2105070,211148,3,Single,Yes,3,15,13,3,1,2,Yes,22,188,8,Yes,Occasionally,2009-03-05
4907,25,Female,HR,Engineer,173591,1721908,147274,4,Divorced,Yes,2,12,11,4,3,4,No,63,133,8,Yes,Frequently,2012-11-19
4908,35,Female,Marketing,Executive,126706,1328994,183461,5,Divorced,Yes,1,16,16,2,1,1,No,8,125,9,No,Frequently,2008-12-02
4909,32,Male,IT,Engineer,169138,525445,281363,5,Divorced,Yes,5,7,6,3,2,3,Yes,18,149,13,No,Rarely,2017-12-01
4910,47,Male,HR,Coordinator,114865,1213848,235029,4,Single,No,1,1,0,1,3,4,No,33,106,6,No,Occasionally,2023-10-06
4911,52,Male,HR,Coordinator,64338,1687731,176376,5,Single,No,5,2,0,3,4,4,Yes,75,193,6,No,Occasionally,2022-08-08
4912,51,Female,IT,Manager,135260,416877,123555,4,Single,No,2,1,0,1,1,3,Yes,38,125,8,Yes,Rarely,2023-01-28
4913,36,Female,R&D,Coordinator,111377,1727090,18350,5,Married,Yes,4,15,12,1,4,4,Yes,65,189,13,Yes,Occasionally,2009-06-13
4914,39,Male,Finance,Team Lead,124771,2154264,16416,1,Divorced,No,2,4,1,3,2,4,No,45,118,9,Yes,Frequently,2020-01-11
4915,56,Male,Operations,Manager,141505,518465,80567,5,Single,Yes,4,5,3,1,4,3,No,55,107,11,Yes,Frequently,2019-05-16
4916,39,Female,Operations,Coordinator,64630,1883511,6033,2,Divorced,No,3,18,17,4,3,1,Yes,57,118,11,Yes,Frequently,2006-07-14
4917,23,Male,Finance,Coordinator,174688,2009616,203353,2,Married,Yes,5,4,2,4,2,2,No,26,183,4,No,Occasionally,2020-09-19
4918,48,Male,R&D,Team Lead,79044,1615156,157631,1,Single,Yes,3,10,8,2,4,4,Yes,54,179,14,No,Frequently,2014-02-23
4919,27,Female,HR,Coordinator,152626,920861,280143,5,Married,No,1,6,5,3,4,2,No,56,123,5,Yes,Occasionally,2018-07-01
4920,35,Female,Operations,Team Lead,64857,1566781,79639,4,Married,No,4,13,9,4,1,2,No,23,128,8,Yes,Frequently,2011-11-19
4921,34,Female,Operations,Coordinator,52683,1194094,108467,3,Single,No,2,18,18,4,1,2,No,26,153,6,Yes,Rarely,2006-03-06
4922,42,Male,Operations,Executive,93269,1387695,295269,5,Divorced,Yes,1,12,11,2,1,1,Yes,22,174,14,No,Rarely,2012-06-11
4923,23,Male,IT,Team Lead,138015,1177896,294542,4,Single,Yes,4,15,12,3,3,2,Yes,12,145,6,No,Rarely,2009-07-28
4924,29,Female,Marketing,Senior Analyst,166673,1547793,32850,3,Married,Yes,2,13,10,4,4,2,No,31,176,8,Yes,Rarely,2011-01-19
4925,44,Female,R&D,Executive,76893,845423,122419,5,Married,Yes,3,7,5,3,1,1,No,45,170,3,No,Occasionally,2017-11-06
4926,48,Male,R&D,Team Lead,90025,1496799,87521,5,Divorced,No,4,13,11,2,2,3,Yes,10,137,8,No,Frequently,2011-12-08
4927,37,Female,Marketing,Engineer,38501,1973058,39414,5,Divorced,No,4,4,0,1,4,4,Yes,40,191,10,No,Rarely,2020-08-10
4928,52,Male,Operations,Executive,95309,1910676,259635,2,Married,No,2,17,16,4,2,1,No,77,136,7,No,Frequently,2007-04-05
4929,24,Female,Operations,Engineer,59096,1866534,255956,2,Married,Yes,2,4,1,3,4,4,No,12,167,12,No,Frequently,2020-09-02
4930,27,Male,IT,Team Lead,91351,1742911,191684,1,Married,Yes,4,5,2,4,4,1,Yes,50,157,8,No,Rarely,2019-03-09
4931,50,Female,Operations,Analyst,124410,1035881,161094,5,Single,Yes,4,17,13,2,3,3,Yes,69,164,3,Yes,Occasionally,2007-02-21
4932,35,Male,HR,Executive,93869,933325,100243,5,Married,Yes,1,16,13,4,4,4,No,38,100,10,No,Occasionally,2008-03-09
4933,55,Female,Finance,Analyst,122211,938380,121208,3,Single,Yes,4,16,13,1,2,3,Yes,28,190,7,No,Occasionally,2008-06-15
4934,59,Female,IT,Senior Analyst,148100,715641,213836,1,Divorced,No,4,4,2,2,1,3,No,5,103,5,Yes,Rarely,2020-01-15
4935,44,Female,R&D,Senior Analyst,161527,1748588,127262,4,Divorced,Yes,1,2,1,1,4,1,No,9,148,8,No,Rarely,2022-03-24
